scheme,setting,train,test,model,seed,n_train,n_test,macro_f1,bal_acc,acc,f1_SPG,f1_SPC,f1_RS,f1_ES,f1_TubSom,f1_Interst,f1_Sertoli,f1_Myoid,f1_Leydig,f1_Endothelial,f1_Macrophage
full9,DB->DB,DB1+DB2,DB3,smooth_a0.5,0,61006,30073,0.4048746375791477,0.4403207013112164,0.7167558939912879,0.4344278220322518,0.7212487565995868,0.7853463079564968,0.8698381383670358,,,0.3154399557277255,0.0873015873015873,0.34126163391933817,0.042735042735042736,0.04627249357326478
full9,DB->DB,DB1+DB2,DB3,smooth_a0.75,0,61006,30073,0.36776151239882293,0.40071498743953676,0.6940777441558873,0.39940323955669227,0.6837181228308435,0.7428109637012593,0.8477556275806953,,,0.1959694232105629,0.04970414201183432,0.3270042194092827,0.029038112522686024,0.03444976076555024
full9,DB->DB,DB1+DB2,DB3,smooth_a1.0,0,61006,30073,0.30152223362379554,0.3254295256601472,0.6348219332956473,0.2761121856866538,0.5990936555891239,0.6796971069833668,0.79882795416776,,,0.06722689075630252,0.020330368487928845,0.23255813953488372,0.008264462809917356,0.0315893385982231
full9,DB->DB,DB1+DB2,DB3,nbr_k15,0,61006,30073,0.3983197458009787,0.4473511346331302,0.6861636684068766,0.4361586031284103,0.7004504504504504,0.7884264884568651,0.8577922077922078,,,0.3039348710990502,0.11484593837535013,0.3000882612533098,0.04716981132075472,0.036011080332409975
full9,DB->DB,DB1+DB2,DB3,nbr_only_k15,0,61006,30073,0.30100091240709137,0.35657077473356313,0.5870382070295614,0.3099081987970877,0.5523730912092447,0.6878059802666265,0.7930695387497073,,,0.06984478935698447,0.07355242566510173,0.1647183846971307,0.03508771929824561,0.02264808362369338
full9,WT->HU,WT1+WT2+WT3,HU1,expr,0,97966,30464,0.17622738897543155,0.2194159107828998,0.24031643907563024,0.13556575749392386,0.2857142857142857,0.2755079258763117,0.48995325186582467,,,0.1415001637733377,0.0752651385562778,0.04294149221685454,0.07167235494880546,0.06792613033326257
full9,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.25,0,97966,30464,0.17732001123613617,0.22627168585665677,0.23706670168067226,0.13548573075814355,0.2916845263609087,0.26008898602763253,0.5028117763810784,,,0.15723941657773036,0.0640374853572823,0.03837719298245614,0.07426841574167507,0.07188657093831843
full9,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.5,0,97966,30464,0.17491734825101102,0.23036825403993433,0.22935267857142858,0.14107883817427386,0.2937047353760446,0.2316930775646372,0.5145096731154103,,,0.17497057669674382,0.04604966139954853,0.019165727170236752,0.08054805895785759,0.07253578580434622
full9,WT->HU,WT1+WT2+WT3,HU1,smooth_a0.75,0,97966,30464,0.16654967630775527,0.22854423344266614,0.21487657563025211,0.13299964247407936,0.2890280677337045,0.1860630903582249,0.5055569482744213,,,0.19384474046853467,0.024793388429752067,0.004584527220630372,0.08485139022051774,0.07722529158993248
full9,WT->HU,WT1+WT2+WT3,HU1,smooth_a1.0,0,97966,30464,0.15006109472547594,0.21140864465942205,0.19826680672268907,0.1111111111111111,0.2617788743978381,0.1611271676300578,0.47873491468997087,,,0.15843621399176955,0.012965964343598054,0.004592422502870264,0.0830539076605623,0.0787492762015055
full9,WT->HU,WT1+WT2+WT3,HU1,nbr_k15,0,97966,30464,0.17375489311897463,0.22504162986588044,0.22167148109243698,0.10796036897847626,0.29491813735913247,0.2300989763979359,0.4946538124452235,,,0.15586206896551724,0.09040928527794746,0.05402485143165856,0.05691382765531062,0.07895270955956972
full9,WT->HU,WT1+WT2+WT3,HU1,nbr_only_k15,0,97966,30464,0.15584961169666223,0.20755701858662545,0.20765493697478993,0.060552092609082814,0.2770362585391487,0.1439574546121401,0.4883757216414417,,,0.1267605633802817,0.11587485515643106,0.05057724024189115,0.05125665469852668,0.08825566439101613
full9,HU->HU,HU2,HU1,expr,0,33389,30464,0.310330424514108,0.3710658222674269,0.40158876050420167,0.20350877192982456,0.47606499780412825,0.4213263979193758,0.5782362342002034,,,0.26300294406280667,0.20182961692395654,0.397544128933231,0.15845198977729097,0.09300873907615481
full9,HU->HU,HU2,HU1,smooth_a0.25,0,33389,30464,0.32083052231133674,0.3794748015616072,0.41616334033613445,0.2177293934681182,0.48915016858303795,0.43241511851377323,0.587614907717523,,,0.27879626426841925,0.20740305522914218,0.4103206412825651,0.17142857142857143,0.09261658031088082
full9,HU->HU,HU2,HU1,smooth_a0.5,0,33389,30464,0.3282311830626503,0.3825685733367815,0.42745535714285715,0.22203098106712565,0.5005,0.4353356000503715,0.5877272410670753,,,0.2986425339366516,0.2140266021765417,0.4143540669856459,0.18821379625399726,0.09324982602644398
full9,HU->HU,HU2,HU1,smooth_a0.75,0,33389,30464,0.32305615555733064,0.36641685267479823,0.4251575630252101,0.21656050955414013,0.48734228080045006,0.43247894769192946,0.5707297187117815,,,0.2981787378229564,0.2037567653613499,0.407567813995897,0.209106239460371,0.08178438661710037
full9,HU->HU,HU2,HU1,smooth_a1.0,0,33389,30464,0.28707363783963097,0.31567270041929085,0.39282431722689076,0.18193717277486912,0.4350866041633561,0.4114119571143013,0.535025041736227,,,0.2103825136612022,0.16794401866044653,0.3631019669907303,0.1926782273603083,0.0860952380952381
full9,HU->HU,HU2,HU1,nbr_k15,0,33389,30464,0.32998580057451865,0.3896683817749317,0.4223673844537815,0.222640494756655,0.5072513222999488,0.44693098764633593,0.5880528686406261,,,0.2755066987289591,0.24345479082321186,0.4051855617691917,0.18345618345618345,0.097393297049556
full9,HU->HU,HU2,HU1,nbr_only_k15,0,33389,30464,0.2766032519921844,0.3310584479979537,0.3635438550420168,0.1899506244554168,0.414473105026851,0.3961289478846531,0.5317553660688032,,,0.18332381496287836,0.17912946428571427,0.3479645212644985,0.1611750694720127,0.08552835450883173
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,expr,0,189045,30464,0.17953983056784528,0.2210617485745485,0.24625787815126052,0.14948061819103117,0.2832328599162154,0.27409570882947654,0.49760915575762327,,,0.13726884779516357,0.04763764154627099,0.0797979797979798,0.08142954082786699,0.0653061224489796
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.25,0,189045,30464,0.18000403246449748,0.22696895593091895,0.24310661764705882,0.15597075548334688,0.2873055905842791,0.2560125342734038,0.5120643431635389,,,0.15194908512330946,0.04264577893820714,0.06006322444678609,0.08525445846020009,0.06877052170740605
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.5,0,189045,30464,0.17887350452989445,0.23525070981086868,0.23572085084033614,0.15863689776733256,0.2956140350877193,0.22306016423663483,0.520764983596063,,,0.17473884140550808,0.028254288597376387,0.03746556473829201,0.09474161378059837,0.07658515155952555
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a0.75,0,189045,30464,0.1706992151381306,0.22858715860148507,0.22124474789915966,0.16150654324928185,0.288735632183908,0.18100598588403466,0.5166545689168481,,,0.1860737273259216,0.012242626599888704,0.018140589569160998,0.09229098805646037,0.07964227445767116
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,smooth_a1.0,0,189045,30464,0.154008574854278,0.21188423834291678,0.20463497899159663,0.14266666666666666,0.2627839254513687,0.1569445704436179,0.48786738207736047,,,0.15279672578444747,0.006783493499152063,0.006864988558352402,0.08834865105247554,0.08102077015506094
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,nbr_k15,0,189045,30464,0.17693046689249664,0.23026384591691748,0.23237263655462184,0.1348973607038123,0.2992888797279192,0.21940209522187207,0.5146122448979592,,,0.1488673139158576,0.04375497215592681,0.08210846426761277,0.06930278049462064,0.08014009064688916
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU1,nbr_only_k15,0,189045,30464,0.16600612888649155,0.22329865691416895,0.22048975840336135,0.07584050039093042,0.29512836062259956,0.11676365684250047,0.5033045246568378,,,0.129202871174915,0.0544435548438751,0.16838166510757718,0.05912162162162162,0.09186840471756673
full9,WT->HU,WT1+WT2+WT3,HU2,expr,0,97966,33389,0.18515245115334233,0.23144046965546128,0.25196921141693374,0.14048232264106766,0.29208809906418376,0.25803680103100163,0.5538661093896375,,,0.12492803684513529,0.08866761498340446,0.07542579075425791,0.08386508659981769,0.049012199071575085
full9,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.25,0,97966,33389,0.185309248964567,0.23988756414043966,0.24966306268531552,0.14239157683629983,0.29581177389436686,0.24245608767452334,0.5749474751865536,,,0.14140166718122876,0.07466943220119264,0.0583756345177665,0.0857336496103016,0.05199594357886973
full9,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.5,0,97966,33389,0.1824305409016229,0.24495115677669135,0.24304411632573603,0.14995787700084245,0.29831677144595414,0.21265985683262287,0.5924098396342791,,,0.15560165975103735,0.056708564747149956,0.03398692810457516,0.08775749455702563,0.05447587604111953
full9,WT->HU,WT1+WT2+WT3,HU2,smooth_a0.75,0,97966,33389,0.17450051310039602,0.2450554344672182,0.23226212225583276,0.14817190506735087,0.28456404280114417,0.18220628415300547,0.5958702064896755,,,0.17001180637544275,0.027994791666666668,0.00801068090787717,0.09888888888888889,0.05478601155351264
full9,WT->HU,WT1+WT2+WT3,HU2,smooth_a1.0,0,97966,33389,0.15929969226967608,0.22549150853254224,0.2162089310850879,0.13845621322256838,0.2601887601887602,0.15431191073436554,0.5710229289415774,,,0.13910761154855644,0.02221474251093908,0.0,0.09488768396591789,0.05350737931439995
full9,WT->HU,WT1+WT2+WT3,HU2,nbr_k15,0,97966,33389,0.18119378417082208,0.23521481812426437,0.23486777082272606,0.11066952002445735,0.3012455344211644,0.2081529286822972,0.5702958218969197,,,0.13957816377171217,0.10775295663600526,0.0718266253869969,0.05947781290247044,0.06174469381537524
full9,WT->HU,WT1+WT2+WT3,HU2,nbr_only_k15,0,97966,33389,0.1650350482994264,0.21479784108785094,0.22519392614334063,0.04617968094038623,0.27971097166761744,0.13458831808585503,0.5745656706045865,,,0.12929475587703435,0.14651553316540722,0.0620253164556962,0.04598671026263052,0.06644847763562432
full9,HU->HU,HU1,HU2,expr,0,30464,33389,0.30779094499222276,0.38737194631106453,0.40267752852735933,0.1978551105274677,0.4562706936929662,0.39270724029380905,0.6411906154546045,,,0.23023658395845356,0.24314039655517725,0.3742587305073578,0.1716589861751152,0.06280014776505356
full9,HU->HU,HU1,HU2,smooth_a0.25,0,30464,33389,0.31992509809585534,0.40136994447212904,0.4172032705382012,0.20183908045977011,0.4702719797596458,0.403991651447952,0.6493539721120635,,,0.25,0.2550253807106599,0.384418901660281,0.19097651421508036,0.07344840249724569
full9,HU->HU,HU1,HU2,smooth_a0.5,0,30464,33389,0.32718818296799357,0.4056116974667161,0.42831471442690705,0.21122789028454242,0.483044345557772,0.4123228909398154,0.6505268439538384,,,0.2696397941680961,0.26151012891344383,0.38085742771684944,0.212707182320442,0.06285714285714286
full9,HU->HU,HU1,HU2,smooth_a0.75,0,30464,33389,0.32409839221645464,0.39300671145191,0.42633801551409145,0.17692307692307693,0.4774050866199779,0.4053460743801653,0.6363301400147384,,,0.2737341772151899,0.2777663301050896,0.3657164291072768,0.24609053497942388,0.05757368060315284
full9,HU->HU,HU1,HU2,smooth_a1.0,0,30464,33389,0.2903592241498303,0.34391601981215786,0.3927640839797538,0.16234567901234567,0.4226826608505998,0.37847199948681765,0.5973122150227982,,,0.20666385491353859,0.23469818488813846,0.32729289940828404,0.23004059539918809,0.053724928366762174
full9,HU->HU,HU1,HU2,nbr_k15,0,30464,33389,0.3292476852653063,0.40906641713544484,0.42196531791907516,0.2077383694150161,0.48099838969404185,0.42338865302971823,0.6487238979118329,,,0.24719101123595505,0.2872628726287263,0.38051948051948054,0.21533442088091354,0.07207207207207207
full9,HU->HU,HU1,HU2,nbr_only_k15,0,30464,33389,0.28305655829692766,0.3567971701394938,0.3732067447362904,0.16720257234726688,0.4012864918357249,0.3789651586063443,0.6038032786885246,,,0.18138041733547353,0.25262354512497615,0.31785995279307633,0.18479604449938195,0.05959156344158018
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,expr,0,189045,33389,0.1843233699675791,0.22798524265380765,0.25403576028033187,0.1595791319596668,0.2886788956827867,0.2532500179559003,0.5528839471855456,,,0.12084783296425182,0.057385759829968117,0.09257142857142857,0.087281305287989,0.04643201027067508
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.25,0,189045,33389,0.18397456614464203,0.2350461171613671,0.25169966156518614,0.16752941176470587,0.29191473017092373,0.23465540642437038,0.5763539921831379,,,0.12932226832641772,0.042282073559223865,0.07255139056831923,0.09236363636363637,0.048798185941043085
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.5,0,189045,33389,0.1835981562208896,0.2469398740034465,0.24660816436550959,0.17553735926305014,0.29384738314023173,0.20564222779080107,0.5944085417252037,,,0.15142972211035038,0.02737981534543139,0.04361770365618987,0.10730977752851001,0.05321087542823821
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a0.75,0,189045,33389,0.17784191389546686,0.24698962460567028,0.23579622031207884,0.1787453451733028,0.2863417695042878,0.16844643472270066,0.600042078687145,,,0.1715686274509804,0.010369858278603527,0.013280212483399735,0.1159860990443093,0.05579679971447267
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,smooth_a1.0,0,189045,33389,0.16067848963374415,0.22505615485522754,0.22058162868010422,0.15528700906344411,0.2618514967508256,0.14866393942031508,0.5788744108677571,,,0.13274336283185842,0.008432888264230498,0.0013422818791946308,0.10284360189573459,0.05606741573033708
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,nbr_k15,0,189045,33389,0.18241166695094602,0.23604804562077808,0.2419659169187457,0.14351851851851852,0.29811676082862526,0.20138317141445744,0.5857595848947823,,,0.1324314702741189,0.047800108636610536,0.10646823125357756,0.07118887823585811,0.05503827850196565
full9,WTDB->HU,WT1+WT2+WT3+DB1+DB2+DB3,HU2,nbr_only_k15,0,189045,33389,0.16907184476222342,0.21975574486509028,0.23196262242055768,0.08554996405463695,0.28950032207600995,0.10581437342000723,0.5832361704884053,,,0.09925093632958802,0.06743377040406744,0.17795753286147623,0.04954845008542836,0.0633550831403915
